layer,feature,odds_ratio,freq_diff,abl_vsr,abl_ctrl,abl_vqa,delta_vsr,delta_ctrl,delta_vqa,vsr_total,ctrl_total,vqa_total
25,7022,8.758667962445074,0.084839959523043,50.6,45.88235294117647,61.4,-0.3999999999999986,-3.529411764705884,-2.200000000000003,2000,85,500
10,10009,4.351821581612653,0.0567195120667392,51.1,47.05882352941176,61.8,0.10000000000000142,-2.352941176470594,-1.8000000000000043,2000,85,500
25,14757,4.273592940971397,0.0533187021641132,51.2,49.411764705882355,62.8,0.20000000000000284,0.0,-0.8000000000000043,2000,85,500
9,15031,3.249115692928174,0.0863915305248881,50.3,52.94117647058824,65.0,-0.7000000000000028,3.529411764705884,1.3999999999999986,2000,85,500
25,1941,3.169115873556597,0.0666266209652103,51.1,48.23529411764706,64.0,0.10000000000000142,-1.176470588235297,0.3999999999999986,2000,85,500
25,12814,3.1120851809987102,0.0595688943794008,51.0,47.05882352941176,62.8,0.0,-2.352941176470594,-0.8000000000000043,2000,85,500
