layer,feature,odds_ratio,freq_diff,abl_vsr,abl_ctrl,abl_vqa,delta_vsr,delta_ctrl,delta_vqa,vsr_total,ctrl_total,vqa_total
9,10694,1.6303275036336795,0.0117555780657213,50.849999999999994,52.94117647058824,63.800000000000004,-0.15000000000000568,3.529411764705884,0.20000000000000284,2000,85,500
12,8942,9.29317361140214,0.0248294109107802,50.849999999999994,45.88235294117647,63.2,-0.15000000000000568,-3.529411764705884,-0.3999999999999986,2000,85,500
12,8624,3.0564619921492264,0.0117456637052502,50.9,44.70588235294118,62.0,-0.10000000000000142,-4.705882352941174,-1.6000000000000014,2000,85,500
11,5881,2.302024427644782,0.0102844726695151,50.9,48.23529411764706,62.0,-0.10000000000000142,-1.176470588235297,-1.6000000000000014,2000,85,500
13,35,3.856938006720629,0.011658670543677,50.9,51.76470588235295,61.4,-0.10000000000000142,2.352941176470594,-2.200000000000003,2000,85,500
25,12335,3.358498987832246,0.0124017781988178,50.9,47.05882352941176,63.2,-0.10000000000000142,-2.352941176470594,-0.3999999999999986,2000,85,500
13,3383,1.7799538886582402,0.0107548637239135,50.9,45.88235294117647,63.0,-0.10000000000000142,-3.529411764705884,-0.6000000000000014,2000,85,500
25,538,2.224689685695276,0.0256608168572737,50.9,49.411764705882355,62.8,-0.10000000000000142,0.0,-0.8000000000000043,2000,85,500
11,15710,2.8786772144885555,0.0343607290348234,50.9,56.470588235294116,63.0,-0.10000000000000142,7.058823529411761,-0.6000000000000014,2000,85,500
9,15439,4.266252878299675,0.0233791942519657,50.9,52.94117647058824,65.2,-0.10000000000000142,3.529411764705884,1.6000000000000014,2000,85,500
9,9885,103.27604492310478,0.0125171110156668,50.9,43.529411764705884,62.6,-0.10000000000000142,-5.882352941176471,-1.0,2000,85,500
25,14757,4.273592940971397,0.0533187021641132,50.9,50.588235294117645,62.8,-0.10000000000000142,1.17647058823529,-0.8000000000000043,2000,85,500
9,11964,3.015924932327437,0.0204143596077888,50.949999999999996,56.470588235294116,64.0,-0.05000000000000426,7.058823529411761,0.3999999999999986,2000,85,500
25,2123,7.59461646852597,0.0119593805490364,50.949999999999996,56.470588235294116,62.6,-0.05000000000000426,7.058823529411761,-1.0,2000,85,500
15,15574,2.472104261623933,0.0134079894103219,50.949999999999996,47.05882352941176,60.8,-0.05000000000000426,-2.352941176470594,-2.8000000000000043,2000,85,500
25,12814,3.1120851809987102,0.0595688943794008,50.949999999999996,47.05882352941176,63.0,-0.05000000000000426,-2.352941176470594,-0.6000000000000014,2000,85,500
7,377,2.008149210755288,0.0161899605764674,50.949999999999996,45.88235294117647,63.0,-0.05000000000000426,-3.529411764705884,-0.6000000000000014,2000,85,500
9,10742,2.062781357007651,0.0173038412836612,50.949999999999996,45.88235294117647,62.0,-0.05000000000000426,-3.529411764705884,-1.6000000000000014,2000,85,500
10,2640,2.4699076613041138,0.0369909348867005,50.949999999999996,56.470588235294116,65.0,-0.05000000000000426,7.058823529411761,1.3999999999999986,2000,85,500
13,3210,7.205560747294348,0.0222001021039617,50.949999999999996,51.76470588235295,62.8,-0.05000000000000426,2.352941176470594,-0.8000000000000043,2000,85,500
9,2677,3.074471627279775,0.0209328962672717,50.949999999999996,55.294117647058826,63.4,-0.05000000000000426,5.882352941176471,-0.20000000000000284,2000,85,500
11,12860,4.101070175334145,0.0418651892781515,50.949999999999996,55.294117647058826,63.6,-0.05000000000000426,5.882352941176471,0.0,2000,85,500
21,14835,8.162162146610846,0.0135055630479648,50.949999999999996,55.294117647058826,63.0,-0.05000000000000426,5.882352941176471,-0.6000000000000014,2000,85,500
7,15872,3.958551994440085,0.0132803025240202,50.949999999999996,43.529411764705884,63.6,-0.05000000000000426,-5.882352941176471,0.0,2000,85,500
9,5197,2.456018018155685,0.0432797639680659,50.949999999999996,50.588235294117645,64.0,-0.05000000000000426,1.17647058823529,0.3999999999999986,2000,85,500
10,13718,2.270981652708146,0.0148741630295349,51.0,47.05882352941176,62.4,0.0,-2.352941176470594,-1.2000000000000028,2000,85,500
10,901,3.321611364320097,0.0242018966757401,51.0,44.70588235294118,63.2,0.0,-4.705882352941174,-0.3999999999999986,2000,85,500
10,719,1.7297831831569208,0.0111998260624484,51.0,47.05882352941176,63.2,0.0,-2.352941176470594,-0.3999999999999986,2000,85,500
12,14107,1.825567547748569,0.0114269172302969,51.0,49.411764705882355,63.6,0.0,0.0,0.0,2000,85,500
25,15680,1.7023692225602425,0.0419087383298834,51.0,51.76470588235295,64.0,0.0,2.352941176470594,0.3999999999999986,2000,85,500
2,6927,1.8474770973316164,0.0121859546523682,51.0,48.23529411764706,61.6,0.0,-1.176470588235297,-2.0,2000,85,500
9,38,2.846136942012155,0.0133055156573735,51.0,45.88235294117647,63.0,0.0,-3.529411764705884,-0.6000000000000014,2000,85,500
8,7882,3.068529945056072,0.0301381399730063,51.0,52.94117647058824,63.800000000000004,0.0,3.529411764705884,0.20000000000000284,2000,85,500
9,11592,2.411109237278404,0.0130818228655478,51.0,45.88235294117647,62.0,0.0,-3.529411764705884,-1.6000000000000014,2000,85,500
9,5073,3.2480334251686243,0.0163913415160587,51.0,54.11764705882353,63.6,0.0,4.705882352941174,0.0,2000,85,500
1,6636,1.6780663896087364,0.0311979004159106,51.0,47.05882352941176,63.0,0.0,-2.352941176470594,-0.6000000000000014,2000,85,500
13,16103,2.5728988147936684,0.0168902065716991,51.0,57.647058823529406,64.0,0.0,8.23529411764705,0.3999999999999986,2000,85,500
11,2393,4.363830085021472,0.021079949007518,51.05,56.470588235294116,63.800000000000004,0.04999999999999716,7.058823529411761,0.20000000000000284,2000,85,500
10,2793,3.500407992939916,0.0101764363346621,51.05,42.35294117647059,62.6,0.04999999999999716,-7.058823529411768,-1.0,2000,85,500
8,4658,1.6149715492390346,0.0133769864837112,51.05,47.05882352941176,64.60000000000001,0.04999999999999716,-2.352941176470594,1.000000000000007,2000,85,500
10,11465,9.489848200105568,0.0278187692573902,51.05,44.70588235294118,62.8,0.04999999999999716,-4.705882352941174,-0.8000000000000043,2000,85,500
10,10009,4.351821581612653,0.0567195120667392,51.05,43.529411764705884,60.8,0.04999999999999716,-5.882352941176471,-2.8000000000000043,2000,85,500
10,6372,1.6979711475774084,0.016227423067089,51.05,48.23529411764706,63.800000000000004,0.04999999999999716,-1.176470588235297,0.20000000000000284,2000,85,500
24,3998,1.6493176907472895,0.019550121798049,51.05,45.88235294117647,61.0,0.04999999999999716,-3.529411764705884,-2.6000000000000014,2000,85,500
12,9409,2.765332917087699,0.0234433789935217,51.05,49.411764705882355,63.800000000000004,0.04999999999999716,0.0,0.20000000000000284,2000,85,500
25,9026,2.771527047120271,0.0106050735905259,51.05,47.05882352941176,63.0,0.04999999999999716,-2.352941176470594,-0.6000000000000014,2000,85,500
11,1814,2.5489076911156068,0.0159312677797309,51.05,48.23529411764706,63.0,0.04999999999999716,-1.176470588235297,-0.6000000000000014,2000,85,500
11,415,2.0975147641991145,0.0119462970176671,51.1,45.88235294117647,62.0,0.10000000000000142,-3.529411764705884,-1.6000000000000014,2000,85,500
11,10017,8.215367957059124,0.0156713841836831,51.1,42.35294117647059,62.6,0.10000000000000142,-7.058823529411768,-1.0,2000,85,500
12,5283,1.869849702594844,0.0252932908731092,51.1,50.588235294117645,64.60000000000001,0.10000000000000142,1.17647058823529,1.000000000000007,2000,85,500
9,11245,3.806047748196051,0.0310324362894177,51.1,51.76470588235295,64.2,0.10000000000000142,2.352941176470594,0.6000000000000014,2000,85,500
25,3361,2.2165595026224447,0.0115569512808311,51.1,51.76470588235295,63.2,0.10000000000000142,2.352941176470594,-0.3999999999999986,2000,85,500
12,2053,1.65224811772966,0.0106317902619213,51.1,47.05882352941176,63.0,0.10000000000000142,-2.352941176470594,-0.6000000000000014,2000,85,500
11,1743,1.995393063439064,0.025093392751275,51.1,43.529411764705884,61.199999999999996,0.10000000000000142,-5.882352941176471,-2.4000000000000057,2000,85,500
4,11756,3.691842280503917,0.0496925622101406,51.1,50.588235294117645,61.4,0.10000000000000142,1.17647058823529,-2.200000000000003,2000,85,500
25,14815,1.7772163183486256,0.0794974472349637,51.15,51.76470588235295,63.6,0.14999999999999858,2.352941176470594,0.0,2000,85,500
9,6976,1.556972703656467,0.0591865846480532,51.15,45.88235294117647,63.0,0.14999999999999858,-3.529411764705884,-0.6000000000000014,2000,85,500
24,2088,3.303840951212384,0.0135920481044034,51.15,47.05882352941176,62.2,0.14999999999999858,-2.352941176470594,-1.3999999999999986,2000,85,500
3,5013,1.5875501402403105,0.0104969045825611,51.15,48.23529411764706,61.8,0.14999999999999858,-1.176470588235297,-1.8000000000000043,2000,85,500
22,10428,2.616262640527136,0.0126550740603767,51.15,56.470588235294116,62.8,0.14999999999999858,7.058823529411761,-0.8000000000000043,2000,85,500
10,2887,2.750772022654128,0.0129685667681248,51.15,55.294117647058826,64.4,0.14999999999999858,5.882352941176471,0.8000000000000043,2000,85,500
25,3765,2.191246919687151,0.0144225763683104,51.15,50.588235294117645,63.0,0.14999999999999858,1.17647058823529,-0.6000000000000014,2000,85,500
7,2362,3.931295323393208,0.0174198480700471,51.15,50.588235294117645,62.8,0.14999999999999858,1.17647058823529,-0.8000000000000043,2000,85,500
8,11596,2.3060950304730548,0.0190801888900594,51.15,50.588235294117645,63.6,0.14999999999999858,1.17647058823529,0.0,2000,85,500
10,5686,2.8976758715291515,0.0195720936492569,51.15,45.88235294117647,61.4,0.14999999999999858,-3.529411764705884,-2.200000000000003,2000,85,500
25,7528,1.699064922546016,0.0107800816978849,51.2,55.294117647058826,63.800000000000004,0.20000000000000284,5.882352941176471,0.20000000000000284,2000,85,500
14,7870,1.8966207270725084,0.0166993610703688,51.2,47.05882352941176,62.0,0.20000000000000284,-2.352941176470594,-1.6000000000000014,2000,85,500
12,12754,2.122816891767388,0.0178490688703751,51.2,50.588235294117645,63.2,0.20000000000000284,1.17647058823529,-0.3999999999999986,2000,85,500
25,7964,2.0324828588685566,0.0136124992321301,51.2,47.05882352941176,63.6,0.20000000000000284,-2.352941176470594,0.0,2000,85,500
25,9319,1.5370855140949675,0.0119366820771626,51.2,45.88235294117647,63.6,0.20000000000000284,-3.529411764705884,0.0,2000,85,500
13,13021,3.232117798056153,0.0168313473188504,51.2,57.647058823529406,62.4,0.20000000000000284,8.23529411764705,-1.2000000000000028,2000,85,500
8,5387,2.825399591361307,0.0433602177269069,51.2,51.76470588235295,62.6,0.20000000000000284,2.352941176470594,-1.0,2000,85,500
24,16247,2.987222390061824,0.0175011409583203,51.2,52.94117647058824,62.4,0.20000000000000284,3.529411764705884,-1.2000000000000028,2000,85,500
22,13088,2.9449840084689423,0.0130520413056838,51.2,45.88235294117647,62.6,0.20000000000000284,-3.529411764705884,-1.0,2000,85,500
9,11613,1.929736893608328,0.01467964406149,51.2,45.88235294117647,60.8,0.20000000000000284,-3.529411764705884,-2.8000000000000043,2000,85,500
24,10822,1.704536411248191,0.0106597156972776,51.2,49.411764705882355,63.2,0.20000000000000284,0.0,-0.3999999999999986,2000,85,500
