layer,feature,freq_vqa,freq_vsr,freq_diff,freq_vqa_img,freq_vsr_img,freq_diff_img,odds_ratio,p_adj
0,1215,0.0023,0.0055784300703944,0.0032784300703944,0.0,0.0,0.0,2.43340050290068,0.0003807471640059
0,1222,0.0102,0.022180900517997,0.011980900517997,0.0,0.0,0.0,2.201242735616387,2.1585065115731918e-10
0,1233,0.0052,0.0193916854827998,0.0141916854827998,0.0,0.0,0.0,3.783140061888538,1.6221968232638736e-18
0,1236,0.0117,0.1024040377208128,0.0907040377208128,0.0,0.0,0.0,9.636939315986371,1.681035219494182e-170
0,1244,0.0079,0.0381192721476955,0.0302192721476955,0.0,0.0,0.0,4.9768177194215175,4.1594138431886826e-44
0,1251,0.0078,1.0,0.9922,0.0,0.0,0.0,inf,0.0
0,1252,0.0023,0.0070394474697835,0.0047394474697835,0.0,0.0,0.0,3.075237862609626,2.472700892843643e-06
0,1254,0.0067,0.060034533138531,0.053334533138531,0.0,0.0,0.0,9.468798441029277,1.4182140866109507e-99
0,1265,0.0182,0.042236684818701,0.024036684818701,0.0,0.0,0.0,2.378938770285324,6.0422621633112915e-21
0,1270,0.0138,0.0795590383849116,0.0657590383849116,0.0,0.0,0.0,6.177026998766129,9.150571902624256e-105
0,1273,0.0028,0.0092973834506574,0.0064973834506574,0.0,0.0,0.0,3.3422710819144656,1.3056947638538137e-08
0,1279,0.8772,0.9584274139992032,0.081227413999203,0.8761,0.9584274139992032,0.082327413999203,3.2273935802123805,9.613864389020258e-85
0,1281,0.9852,0.9936246513481206,0.0084246513481206,0.985,0.9936246513481206,0.0086246513481206,2.341292800108269,6.015649120332779e-08
0,1290,0.0095,0.029618807278523,0.020118807278523,0.0,0.0,0.0,3.1824095552321814,8.339577743197842e-23
0,1298,0.0094,0.0195245052463806,0.0101245052463806,0.0,0.0,0.0,2.098523147160719,1.3855412171166532e-08
0,1301,0.0045,0.0228449993359011,0.0183449993359011,0.0,0.0,0.0,5.171975291861115,7.630862673288427e-28
0,1311,0.0056,0.0158055518661176,0.0102055518661176,0.0,0.0,0.0,2.8516869095816464,2.276762748550996e-11
0,1314,0.0283,0.060034533138531,0.031734533138531,0.0,0.0,0.0,2.192981694045959,7.7119125325100495e-25
0,1315,0.0043,0.0158055518661176,0.0115055518661176,0.0,0.0,0.0,3.718679973637134,3.933182773404481e-15
0,1323,0.0423,0.1144906362066675,0.0721906362066675,0.0,0.0,0.0,2.927291224091278,8.578818505662552e-73
0,1332,0.0042,0.0236419179173861,0.0194419179173861,0.0,0.0,0.0,5.741117178744712,7.345729216829653e-31
0,1337,0.0021,0.0127506973037588,0.0106506973037588,0.0,0.0,0.0,6.137264323191944,5.167975235553888e-18
0,1345,0.0096,0.0398459290742462,0.0302459290742462,0.0,0.0,0.0,4.281366717388297,1.026906882628733e-40
0,1348,0.0025,0.0092973834506574,0.0067973834506574,0.0,0.0,0.0,3.744469768065424,1.4862908226619983e-09
0,1349,0.0095,0.0549873821224598,0.0454873821224598,0.0,0.0,0.0,6.066752968154751,3.5899332178700043e-72
0,1351,0.0142,0.0439633417452517,0.0297633417452516,0.0,0.0,0.0,3.1923949923492048,4.433487090039742e-33
0,1374,0.0015,0.0306813653871696,0.0291813653871696,0.0,0.0,0.0,21.0700191833379,6.573425774561411e-66
0,1378,0.011,0.0217824412272546,0.0107824412272546,0.0,0.0,0.0,2.002049003270999,1.3759325291927014e-08
0,1390,0.0067,0.0325408420773011,0.0258408420773011,0.0,0.0,0.0,4.98656839361676,5.882889776092158e-38
0,1395,0.0354,0.0691990968256076,0.0337990968256076,0.0,0.0,0.0,2.025758293991693,6.2409749693013555e-24
0,1409,0.0021,0.0070394474697835,0.0049394474697835,0.0,0.0,0.0,3.3687928354862544,6.570511917538127e-07
0,1412,0.0081,0.0417054057643777,0.0336054057643777,0.0,0.0,0.0,5.329373818262707,1.4440912537113193e-50
0,1414,0.0207,0.2052065347323682,0.1845065347323682,0.0,0.0,0.0,12.214686022630396,0.0
0,1418,0.3509,0.7048744853234161,0.3539744853234161,0.0006,0.0007969185814849,0.0001969185814849,4.418076931660108,0.0
0,1425,0.003,0.0098286625049807,0.0068286625049807,0.0,0.0,0.0,3.29881511289962,6.615050957570059e-09
0,1426,0.0047,1.0,0.9953,0.0,0.0,0.0,inf,0.0
0,1432,0.0105,0.0215168017000929,0.0110168017000929,0.0,0.0,0.0,2.072291492951192,4.385714185027848e-09
0,1434,0.0081,0.0338690397131093,0.0257690397131093,0.0,0.0,0.0,4.29288994796281,5.843679850378179e-35
0,1442,0.483,0.6532075972904768,0.1702075972904768,0.4806,0.6525434984725728,0.1719434984725727,2.0161603282180107,4.1471894200054975e-112
0,1445,0.0073,0.0519325275601009,0.0446325275601009,0.0,0.0,0.0,7.4489554266764415,6.3116512896947956e-77
0,1462,0.0055,0.011820958958693,0.006320958958693,0.0,0.0,0.0,2.1630131964809385,4.432846773137672e-06
0,1465,0.0107,0.0476822951255146,0.0369822951255146,0.0,0.0,0.0,4.629344751626064,1.1284566028713084e-51
0,1466,0.7761,0.8768760791605791,0.100776079160579,0.7685,0.8747509629432859,0.1062509629432859,2.054623239284409,7.45717868969245e-68
0,1473,0.0042,0.0092973834506574,0.0050973834506574,0.0,0.0,0.0,2.2250525092729143,2.6507461540108624e-05
0,1482,0.0014,0.0088989241599149,0.0074989241599149,0.0,0.0,0.0,6.404468353945706,2.750364921342465e-13
0,1494,0.0162,0.0365254349847257,0.0203254349847257,0.0,0.0,0.0,2.3022206564619947,2.296602011608094e-17
0,1497,0.0092,0.0723867711515473,0.0631867711515473,0.0,0.0,0.0,8.404085113800488,2.0982108758612177e-113
0,1504,0.0235,1.0,0.9765,0.0,0.0,0.0,inf,0.0
0,1507,0.0046,0.0104927613228848,0.0058927613228848,0.0,0.0,0.0,2.294619200466881,4.512593282333202e-06
0,1510,0.0254,0.0560499402311063,0.0306499402311063,0.0,0.0,0.0,2.2783415264311886,4.318645746124082e-25
0,1523,0.0048,0.0470181963076105,0.0422181963076105,0.0,0.0,0.0,10.229407665505226,8.142282690888526e-81
