layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj
25,13030,10728,50000,4529,7529,0.21456,0.6015407092575376,0.3869807092575376,5.526438230176486,0.0,0.0
13,218,1230,50000,921,7529,0.0246,0.12232700225793598,0.09772700225793599,5.526335410145869,2.6295852436902594e-267,1.0391106126606228e-265
1,8201,479,50000,382,7529,0.00958,0.05073714968787356,0.04115714968787356,5.525778514015107,2.1426902606356083e-114,4.3975321255858496e-113
3,2478,247,50000,201,7529,0.00494,0.026696772479744987,0.021756772479744987,5.525008066227039,1.8304560803062645e-61,2.475852552591553e-60
1,11700,247,50000,201,7529,0.00494,0.026696772479744987,0.021756772479744987,5.525008066227039,1.8304560803062645e-61,2.475852552591553e-60
23,9295,736,50000,574,7529,0.01472,0.07623854429539115,0.06151854429539115,5.524164661019598,1.2110859687562138e-169,3.345676039654001e-168
19,1445,1538,50000,1123,7529,0.03076,0.14915659450126179,0.11839659450126179,5.5237983977147564,1.63e-322,7.396e-321
0,1785,166,50000,136,7529,0.00332,0.018063487846991633,0.014743487846991633,5.522501747827235,3.046048198754175e-42,3.3400288190123256e-41
4,8935,1647,50000,1192,7529,0.03294,0.15832115818833842,0.12538115818833842,5.5223302317831715,0.0,0.0
13,9752,48428,50000,7485,7529,0.96856,0.9941559304024439,0.0255959304024439,5.521983901124068,1.0161932070591955e-49,1.2165759291661636e-48
6,11478,113,50000,93,7529,0.00226,0.012352238013016336,0.010092238013016336,5.521441968514807,1.828305231317443e-29,1.676667403624313e-28
11,10619,1258,50000,939,7529,0.02516,0.12471775800239075,0.09955775800239075,5.52081102793412,4.704175744968904e-272,1.8830140956068724e-270
0,9443,1099,50000,831,7529,0.02198,0.1103732235356621,0.0883932235356621,5.520468402692966,4.480172199759413e-242,1.635654503207331e-240
10,15112,490,50000,390,7529,0.0098,0.05179970779652012,0.041999707796520125,5.519809268433526,1.2955053375727155e-116,2.693335996684117e-115
9,14017,1494,50000,1094,7529,0.02988,0.14530482135741798,0.11542482135741798,5.519676634536072,1.919848006e-314,8.55196625475e-313
0,601,494,50000,393,7529,0.00988,0.05219816708726258,0.04231816708726258,5.519104251012146,1.8005294303210075e-117,3.7680998715100177e-116
0,5905,91,50000,75,7529,0.00182,0.009961482268561563,0.008141482268561562,5.51835138298782,4.3808661362036444e-24,3.6552323575841216e-23
0,2586,345,50000,278,7529,0.0069,0.03692389427546819,0.03002389427546819,5.518115442347782,5.47183616965949e-84,9.01289404878288e-83
23,801,767,50000,596,7529,0.01534,0.07916057909416921,0.06382057909416922,5.5180546301713305,9.272065125540519e-176,2.637563532846913e-174
20,4257,434,50000,347,7529,0.00868,0.04608845796254483,0.03740845796254483,5.517955795787472,4.203880282344585e-104,8.057166103636624e-103
4,6016,191,50000,156,7529,0.00382,0.02071988311860805,0.016899883118608048,5.5176585291032865,3.9517859908087854e-48,4.645906064769801e-47
9,13680,2795,50000,1854,7529,0.0559,0.2462478416788418,0.1903478416788418,5.517597976247704,0.0,0.0
6,12711,535,50000,424,7529,0.0107,0.05631557975826803,0.04561557975826803,5.517546548106836,2.0680204095442924e-126,4.555976448796627e-125
12,13597,485,50000,386,7529,0.0097,0.05126842874219684,0.041568428742196836,5.5169836809449375,2.0889728092511034e-115,4.310963051913681e-114
11,9274,340,50000,274,7529,0.0068,0.036392615221144904,0.029592615221144904,5.51621194308185,8.527565677823115e-83,1.3908973227023785e-81
9,7743,1464,50000,1074,7529,0.02928,0.14264842608580156,0.11336842608580155,5.516084875112697,7.788392157230193e-309,3.4136541256359157e-307
15,6154,669,50000,524,7529,0.01338,0.06959755611635011,0.05621755611635011,5.515907172860726,3.8348049783254345e-155,9.859168108437335e-154
6,15532,680,50000,532,7529,0.0136,0.07066011422499668,0.05706011422499668,5.514598693557743,2.107960947870814e-157,5.481033000169693e-156
17,10409,740,50000,576,7529,0.0148,0.0765041838225528,0.06170418382255279,5.5145863539362745,5.6996037718840006e-170,1.5773013793037316e-168
7,1443,3550,50000,2232,7529,0.071,0.2964537123123921,0.22545371231239208,5.513426414632784,0.0,0.0
0,7985,484,50000,385,7529,0.00968,0.05113560897861602,0.04145560897861602,5.51339967423394,4.684294313133532e-115,9.651507972468046e-114
7,5835,3270,50000,2096,7529,0.0654,0.27839022446540046,0.21299022446540045,5.51314737044148,0.0,0.0
12,5694,85,50000,70,7529,0.0017,0.009297383450657459,0.0075973834506574585,5.510989487630419,1.4393143380491579e-22,1.1662574735211375e-21
1,2741,74,50000,61,7529,0.00148,0.00810200557843007,0.00662200557843007,5.510875229809349,7.057430755211859e-20,5.408373509684222e-19
20,565,190,50000,155,7529,0.0038,0.02058706335502723,0.016787063355027228,5.510506330920874,8.733440418343863e-48,1.0228769852816231e-46
1,12770,297,50000,240,7529,0.00594,0.031876743259396996,0.025936743259396995,5.510226423932008,8.899646439922615e-73,1.337062491734498e-71
18,10890,195,50000,159,7529,0.0039,0.02111834240935051,0.01721834240935051,5.510207702745016,5.789864898905355e-49,6.878980892216485e-48
3,8770,200,50000,163,7529,0.004,0.021649621463673795,0.017649621463673795,5.510046158023351,3.8347156964813933e-50,4.6125300896510796e-49
2,6230,36919,50000,7074,7529,0.73838,0.9395670075707265,0.2011870075707265,5.508643603207378,0.0,0.0
0,3962,734,50000,571,7529,0.01468,0.07584008500464869,0.06116008500464869,5.508114079572804,2.214228633431788e-168,6.078661920369961e-167
0,11885,444,50000,354,7529,0.00888,0.047018196307610574,0.038138196307610575,5.506740747716358,5.81497778092653e-106,1.1302644164218868e-104
6,12948,117,50000,96,7529,0.00234,0.0127506973037588,0.0104106973037588,5.506476661595725,2.7037876183013133e-30,2.5109445493666157e-29
18,7536,1037,50000,786,7529,0.02074,0.10439633417452517,0.08365633417452517,5.5037493791554395,6.461676965800838e-229,2.2571307917996754e-227
9,14894,4018,50000,2445,7529,0.08036,0.32474432195510694,0.24438432195510695,5.503655560207235,0.0,0.0
9,4020,68,50000,56,7529,0.00136,0.007437906760525966,0.006077906760525966,5.5025385505466735,2.324683217037754e-18,1.7218630121133163e-17
24,13527,739,50000,574,7529,0.01478,0.07623854429539115,0.061458544295391146,5.501404057983422,4.582898441244701e-169,1.2618715077210153e-167
8,3426,153,50000,125,7529,0.00306,0.016602470447602602,0.013542470447602602,5.500361048435221,7.36652438151215e-39,7.742848208976688e-38
4,1215,95,50000,78,7529,0.0019,0.010359941559304024,0.008459941559304024,5.49921239819452,6.482686407987877e-25,5.49184767882489e-24
8,339,1848,50000,1312,7529,0.03696,0.1742595298180369,0.13729952981803692,5.498767170312932,0.0,0.0
2,5505,1193,50000,892,7529,0.02386,0.11847522911409218,0.09461522911409218,5.498379439806384,3.6458782105072965e-258,1.4044906706680593e-256
10,3734,2816,50000,1860,7529,0.05632,0.24704476026032673,0.19072476026032673,5.49754245578024,0.0,0.0
12,15601,1226,50000,914,7529,0.02452,0.12139726391287023,0.09687726391287023,5.496854620042688,3.565063543993277e-264,1.3971113419727987e-262
11,9576,1923,50000,1357,7529,0.03846,0.18023641917917385,0.14177641917917386,5.496826204869323,0.0,0.0
1,7560,545,50000,430,7529,0.0109,0.05711249833975295,0.04621249833975295,5.496484192760061,9.624230072168132e-128,2.136185922812875e-126
3,4591,3165,50000,2039,7529,0.0633,0.2708194979412937,0.20751949794129368,5.495936313906945,0.0,0.0
8,1854,4199,50000,2522,7529,0.08398,0.3349714437508301,0.2509914437508301,5.494100210170158,0.0,0.0
13,14997,1478,50000,1079,7529,0.02956,0.14331252490370566,0.11375252490370566,5.491942599993706,4.882502997046545e-309,2.1406629854815516e-307
6,4456,284,50000,229,7529,0.00568,0.03041572586000797,0.024735725860007968,5.491493343623384,2.3070638274378448e-69,3.360249863121971e-68
16,8238,702,50000,546,7529,0.01404,0.07251959091512818,0.05847959091512818,5.490890575524687,7.822614647563066e-161,2.0683437887328565e-159
2,3103,126,50000,103,7529,0.00252,0.013680435648824546,0.011160435648824546,5.490171811610002,2.6775726748370815e-32,2.571416277741505e-31
3,13982,13391,50000,5026,7529,0.26782,0.6675521317572055,0.3997321317572055,5.489546783274602,0.0,0.0
19,10020,8679,50000,4032,7529,0.17358,0.5355292867578696,0.3619492867578696,5.489414510744037,0.0,0.0
5,11454,1306,50000,966,7529,0.02612,0.1283038916190729,0.1021838916190729,5.487910204289255,4.378322726461809e-278,1.7834150203758913e-276
23,10397,1657,50000,1192,7529,0.03314,0.15832115818833842,0.12518115818833842,5.487867758293986,0.0,0.0
0,8989,590,50000,463,7529,0.0118,0.061495550537920045,0.04969555053792005,5.48744524987167,4.833393259226126e-137,1.1316010959814136e-135
17,14575,900,50000,688,7529,0.018,0.09137999734360473,0.07337999734360473,5.486657246341503,6.776965851001151e-201,2.1439873903251947e-199
1,3160,269,50000,217,7529,0.00538,0.02882188869703812,0.02344188869703812,5.486538907372308,8.341562690929439e-66,1.1756401129306488e-64
0,7092,269,50000,217,7529,0.00538,0.02882188869703812,0.02344188869703812,5.486538907372308,8.341562690929439e-66,1.1756401129306488e-64
22,11601,3675,50000,2283,7529,0.0735,0.3032275202550139,0.22972752025501392,5.4857461856263665,0.0,0.0
5,7999,434,50000,345,7529,0.00868,0.04582281843538318,0.03714281843538318,5.484624690813174,5.177749719040327e-103,9.847040208561429e-102
18,15831,5555,50000,3062,7529,0.1111,0.40669411608447337,0.2955941160844734,5.484386853729027,0.0,0.0
21,15796,146,50000,119,7529,0.00292,0.01580555186611768,0.01288555186611768,5.483728023958737,5.366503479832953e-37,5.504827148798788e-36
8,9298,3311,50000,2108,7529,0.06622,0.2799840616283703,0.2137640616283703,5.483357866827835,0.0,0.0
6,5364,287,50000,231,7529,0.00574,0.03068136538716961,0.02494136538716961,5.482721627709563,7.3818762691586e-70,1.080345339829339e-68
19,10507,6799,50000,3487,7529,0.13598,0.46314251560632225,0.32716251560632226,5.481562835702401,0.0,0.0
11,4516,1060,50000,799,7529,0.0212,0.10612299110107584,0.08492299110107585,5.4813787883035685,9.457463928602674e-232,3.3372500945674965e-230
8,10623,9562,50000,4250,7529,0.19124,0.5644839952184885,0.3732439952184885,5.481361460579672,0.0,0.0
1,3920,359,50000,287,7529,0.00718,0.038119272147695574,0.030939272147695575,5.479859824191751,3.923971716351396e-86,6.577535779397288e-85
13,11831,2096,50000,1456,7529,0.04192,0.19338557577367513,0.15146557577367514,5.479470513334582,0.0,0.0
9,13255,341,50000,273,7529,0.00682,0.03625979545756409,0.02943979545756409,5.479096680429504,4.6965178040238564e-82,7.613370272582762e-81
7,10394,3470,50000,2184,7529,0.0694,0.2900783636605127,0.2206783636605127,5.479090857625026,0.0,0.0
3,5378,941,50000,716,7529,0.01882,0.09509895072386772,0.07627895072386771,5.479030290438374,1.635575742264362e-208,5.325046598843947e-207
9,7537,1075,50000,809,7529,0.0215,0.10745118873688404,0.08595118873688404,5.479004014396456,1.9174282154539395e-234,6.832806934347758e-233
7,6034,1420,50000,1039,7529,0.0284,0.13799973436047283,0.10959973436047282,5.476965645955858,1.7216450039176303e-297,7.361907501996064e-296
2,2192,563,50000,442,7529,0.01126,0.058706335502722806,0.04744633550272281,5.476505777847063,8.385636075321985e-131,1.893029569639619e-129
9,1538,1077,50000,810,7529,0.02154,0.10758400850046487,0.08604400850046487,5.476180506699291,1.279523232195027e-234,4.563432891354373e-233
2,2080,22753,50000,6178,7529,0.45506,0.820560499402311,0.365500499402311,5.476115252190331,0.0,0.0
24,3096,598,50000,468,7529,0.01196,0.062159649355824145,0.05019964935582415,5.475489984790921,3.163683181038606e-138,7.454385840984289e-137
6,4746,229,50000,185,7529,0.00458,0.024571656262451853,0.019991656262451852,5.474947317597588,2.448413408072852e-56,3.147873531598424e-55
16,14383,7780,50000,3781,7529,0.1556,0.5021915260990836,0.3465915260990836,5.474515971500138,0.0,0.0
7,7389,340,50000,272,7529,0.0068,0.036126975693983265,0.029326975693983265,5.474438473198291,1.0443757414322582e-81,1.6883129894056356e-80
0,9288,180,50000,146,7529,0.0036,0.01939168548279984,0.01579168548279984,5.473324604572065,6.912022536986182e-45,7.823597737200802e-44
11,16113,8514,50000,3983,7529,0.17028,0.5290211183424094,0.3587411183424094,5.473176988208665,0.0,0.0
1,9682,299,50000,240,7529,0.00598,0.031876743259396996,0.025896743259396997,5.4731484791074285,2.2061749171475164e-72,3.302974083246644e-71
1,2089,243,50000,196,7529,0.00486,0.026032673661840883,0.021172673661840884,5.472960330969029,1.5383348109612507e-59,2.041451763590397e-58
0,15339,344,50000,275,7529,0.00688,0.03652543498472573,0.029645434984725726,5.472281531921442,1.491428998069059e-82,2.427220211321681e-81
8,5667,93,50000,76,7529,0.00186,0.010094302032142382,0.008234302032142381,5.472187716860787,3.148231828911602e-24,2.633370093284662e-23
0,2928,884,50000,675,7529,0.01768,0.08965334041705406,0.07197334041705405,5.4718023098445006,8.586252145767199e-197,2.6701752329263355e-195
16,481,1467,50000,1068,7529,0.02934,0.14185150750431663,0.11251150750431663,5.468629932813809,6.014020311057882e-305,2.6178994769933384e-303
1,6297,5660,50000,3095,7529,0.1132,0.41107716828264046,0.29787716828264044,5.468197879858657,0.0,0.0
25,15619,20122,50000,5921,7529,0.40244,0.7864258201620401,0.3839858201620401,5.467507594222506,0.0,0.0
0,15613,316,50000,253,7529,0.00632,0.03360340018594767,0.027283400185947673,5.467103569216637,4.234491322860055e-76,6.539153712804848e-75
19,448,3730,50000,2303,7529,0.0746,0.30588391552663036,0.23128391552663036,5.466573607524349,0.0,0.0
23,1414,1142,50000,853,7529,0.02284,0.11329525833444017,0.09045525833444017,5.466411035058798,3.7321020750286744e-246,1.3819678114821061e-244
10,16310,741,50000,572,7529,0.01482,0.07597290476822952,0.061152904768229516,5.465644850951585,1.3803888661646096e-167,3.773494004776135e-166
1,8231,144,50000,117,7529,0.00288,0.015539912338956036,0.012659912338956036,5.465191581219644,2.608571979688127e-36,2.651039999512041e-35
9,14239,1218,50000,904,7529,0.02436,0.12006906627706203,0.09570906627706202,5.465059082318679,3.89522850843945e-260,1.508321989763722e-258
8,6460,1613,50000,1160,7529,0.03226,0.15407092575375217,0.12181092575375217,5.463627340155163,0.0,0.0
4,9679,108,50000,88,7529,0.00216,0.011688139195112232,0.009528139195112232,5.4633437361565305,9.508450440994842e-28,8.475690541038204e-27
14,13466,10416,50000,4440,7529,0.20832,0.5897197502988445,0.3813997502988445,5.462403384687452,0.0,0.0
13,2312,12228,50000,4809,7529,0.24456,0.6387302430601673,0.39417024306016735,5.461355206950297,0.0,0.0
0,4619,2607,50000,1739,7529,0.05214,0.23097356886704742,0.17883356886704743,5.4600194242550115,0.0,0.0
11,12778,639,50000,497,7529,0.01278,0.06601142249966795,0.053231422499667946,5.459597396030843,3.708409040843226e-146,9.120802060361206e-145
10,8750,838,50000,641,7529,0.01676,0.08513746845530615,0.06837746845530615,5.4594691331332,7.024224997444463e-187,2.097586723667285e-185
6,10171,49568,50000,7517,7529,0.99136,0.9984061628370301,0.007046162837030079,5.4594092963202066,1.3326330594481518e-14,8.967952499896708e-14
2,1641,771,50000,593,7529,0.01542,0.07876211980342675,0.06334211980342674,5.458989321676637,2.3883818111826903e-173,6.723582060896426e-172
13,272,518,50000,407,7529,0.01036,0.054057643777394075,0.043697643777394074,5.45896016367794,1.9430906911110923e-120,4.1409052226838144e-119
23,14535,724,50000,559,7529,0.01448,0.07424624784167884,0.05976624784167884,5.458532622050303,9.973989992438628e-164,2.6748678877732163e-162
0,4565,183,50000,148,7529,0.00366,0.019657325009961483,0.015997325009961483,5.4584959314382,2.2368187503468203e-45,2.5464990072899134e-44
24,154,713,50000,551,7529,0.01426,0.07318368973303227,0.05892368973303227,5.458376496438214,1.852131998627677e-161,4.916367131751074e-160
0,2095,287,50000,230,7529,0.00574,0.03054854562358879,0.024808545623588793,5.458238993170274,2.5738327582598713e-69,3.746878455657757e-68
4,6290,604,50000,471,7529,0.01208,0.06255810864656661,0.050478108646566607,5.4575044240812645,1.0472807022435615e-138,2.475033690233128e-137
2,2862,207,50000,167,7529,0.00414,0.02218090051799708,0.01804090051799708,5.456555861343077,6.313651869817797e-51,7.657853358709786e-50
3,9664,3996,50000,2421,7529,0.07992,0.32155664762916725,0.24163664762916726,5.456498197492716,0.0,0.0
4,5654,805,50000,617,7529,0.0161,0.08194979412936645,0.06584979412936645,5.455147767138256,5.2245347103464265e-180,1.5140949684007158e-178
12,485,1317,50000,968,7529,0.02634,0.12856953114623457,0.10222953114623456,5.453770740033633,3.7108856293633735e-277,1.5066506899911623e-275
7,6258,405,50000,321,7529,0.0081,0.04263514410944348,0.034535144109443486,5.453472479138406,1.2857356722999207e-95,2.3191041395139494e-94
13,6846,1835,50000,1295,7529,0.0367,0.17200159383716296,0.13530159383716295,5.452535056502139,0.0,0.0
23,6918,60,50000,49,7529,0.0012,0.006508168415460221,0.005308168415460221,5.452450980392157,3.735269427411013e-16,2.620538895183144e-15
1,3232,528,50000,414,7529,0.01056,0.05498738212245982,0.04442738212245982,5.451938925445601,2.582934517229736e-122,5.561789300852206e-121
13,6353,4964,50000,2826,7529,0.09928,0.37534865187939964,0.27606865187939966,5.451615484347176,0.0,0.0
4,292,1206,50000,894,7529,0.02412,0.11874086864125381,0.09462086864125381,5.451496099007599,7.569970814873778e-257,2.9056464656723656e-255
9,5517,1247,50000,921,7529,0.02494,0.12232700225793598,0.09738700225793598,5.449096354252627,3.859271629657151e-264,1.5119911394167865e-262
1,10667,609,50000,474,7529,0.01218,0.06295656793730907,0.05077656793730907,5.448937796971718,2.220039759611087e-139,5.267651183413186e-138
8,13558,253,50000,203,7529,0.00506,0.026962412006906626,0.021902412006906624,5.448481719232707,2.302237838157496e-61,3.111311453474454e-60
6,5277,117,50000,95,7529,0.00234,0.012617877540177978,0.010277877540177978,5.448384530305434,9.417124545506812e-30,8.670797324960929e-29
0,10791,523,50000,410,7529,0.01046,0.05445610306813654,0.04399610306813653,5.448369255032651,4.193048079914888e-121,8.970326402543511e-120
0,5863,742,50000,571,7529,0.01484,0.07584008500464869,0.06100008500464869,5.447842619831426,7.538953731704293e-167,2.053897202894808e-165
11,9926,1017,50000,765,7529,0.02034,0.10160711913932793,0.08126711913932794,5.447312162777432,4.0448783038199903e-221,1.3771207156125758e-219
21,11945,1004,50000,756,7529,0.02008,0.10041174126710055,0.08033174126710055,5.447128656494647,1.2893027694660586e-218,4.345457322163379e-217
5,10302,1369,50000,1001,7529,0.02738,0.13295258334440166,0.10557258334440166,5.447079121550008,7.981136033779795e-286,3.314972944826104e-284
13,3676,303,50000,242,7529,0.00606,0.03214238278655864,0.026082382786558642,5.446959434518997,1.1054275045726816e-72,1.6597153182993415e-71
15,1447,334,50000,266,7529,0.00668,0.03533005711249834,0.028650057112498344,5.446008437482738,1.2584883367465791e-79,2.0005817652746752e-78
17,14151,1164,50000,865,7529,0.02328,0.11488909549741001,0.09160909549741002,5.445881961031835,1.1424312780891092e-248,4.2674276180770873e-247
12,6455,1080,50000,808,7529,0.0216,0.10731836897330323,0.08571836897330323,5.445530041274722,5.878561438028975e-233,2.083165390248178e-231
23,1073,5939,50000,3187,7529,0.11878,0.42329658653207597,0.304516586532076,5.445443654894932,0.0,0.0
5,2572,347,50000,276,7529,0.00694,0.03665825474830655,0.029718254748306548,5.445119598727109,1.6499522402365623e-82,2.684490318176349e-81
23,5098,316,50000,252,7529,0.00632,0.03347058042236685,0.02715058042236685,5.444746148346707,1.4751249003756106e-75,2.2682727703194748e-74
14,9234,1200,50000,889,7529,0.024,0.11807676982334972,0.09407676982334973,5.444678714859438,3.3246413177024313e-255,1.2702879245494237e-253
15,6688,25016,50000,6362,7529,0.50032,0.8449993359011821,0.34467933590118216,5.4446116953016395,0.0,0.0
15,4605,3282,50000,2083,7529,0.06564,0.2766635675388498,0.2110235675388498,5.444491179589848,0.0,0.0
1,6624,453,50000,357,7529,0.00906,0.047416655598353036,0.03835665559835304,5.444363289170911,7.672038760064561e-106,1.4896603123056393e-104
7,10288,660,50000,511,7529,0.0132,0.06787089918979944,0.054670899189799435,5.443305957840013,9.117089381245894e-150,2.2853561274453636e-148
12,11059,611,50000,475,7529,0.01222,0.0630893877008899,0.0508693877008899,5.443110825676324,1.5331937414135326e-139,3.6434006624026684e-138
21,13304,1132,50000,843,7529,0.02264,0.11196706069863195,0.08932706069863194,5.443012613244911,1.6414872850307057e-242,6.002122915249099e-241
20,10875,1505,50000,1088,7529,0.0301,0.14450790277593306,0.11440790277593306,5.442971495418934,4.307728133786956e-309,1.8894391076432278e-307
22,4808,4776,50000,2748,7529,0.09552,0.3649887103200956,0.2694687103200956,5.44255265030444,0.0,0.0
5,8515,252,50000,202,7529,0.00504,0.026829592243325807,0.021789592243325807,5.442522871484247,5.094193927378724e-61,6.861585739456454e-60
4,7241,641,50000,497,7529,0.01282,0.06601142249966795,0.05319142249966795,5.4423422500039935,8.967602319367054e-146,2.2020147027975874e-144
16,8029,13312,50000,4998,7529,0.26624,0.6638331783769424,0.39759317837694247,5.442329536820351,0.0,0.0
12,11641,779,50000,597,7529,0.01558,0.07929339885775004,0.06371339885775004,5.441626784157416,5.167573542377446e-174,1.4593633305993862e-172
10,10116,359,50000,285,7529,0.00718,0.037853632620533935,0.030673632620533936,5.440170253280402,4.774985145955736e-85,7.929468549878404e-84
8,4180,796,50000,609,7529,0.01592,0.08088723602071989,0.06496723602071988,5.439995497719813,2.4186977131179844e-177,6.924702779923729e-176
12,13756,6356,50000,3328,7529,0.12712,0.44202417319697174,0.3149041731969717,5.439654228390285,0.0,0.0
9,1508,288,50000,230,7529,0.00576,0.03054854562358879,0.02478854562358879,5.439177360673456,4.039799356208213e-69,5.8691377816411425e-68
1,2750,214,50000,172,7529,0.00428,0.022844999335901183,0.018564999335901184,5.439026218275176,2.970848093257394e-52,3.657294899743252e-51
12,15444,1704,50000,1212,7529,0.03408,0.16097755345995485,0.12689755345995485,5.437926275398154,0.0,0.0
19,7940,1541,50000,1110,7529,0.03082,0.14742993757471112,0.11660993757471112,5.437852360554765,9.849597094e-315,4.39117819835e-313
1,7415,397,50000,314,7529,0.00794,0.04170540576437774,0.03376540576437774,5.43764372782005,2.2451450102057307e-93,3.9841526849717895e-92
0,14741,75,50000,61,7529,0.0015,0.00810200557843007,0.0066020055784300705,5.43728798428852,1.1164726303544288e-19,8.5180978788713145e-19
12,4027,146,50000,118,7529,0.00292,0.01567273210253686,0.01275273210253686,5.436912549468302,1.8655906398591296e-36,1.899815359732618e-35
15,4811,4279,50000,2539,7529,0.08558,0.3372293797317041,0.2516493797317041,5.436702758168827,0.0,0.0
0,6978,451,50000,355,7529,0.00902,0.04715101607119139,0.03813101607119139,5.436574362829063,3.82958641176848e-105,7.393014311750132e-104
1,1741,251,50000,201,7529,0.00502,0.026696772479744987,0.021676772479744987,5.436523012752484,1.1269941950879542e-60,1.5124011441903635e-59
8,2583,121,50000,98,7529,0.00242,0.013016336830920442,0.010596336830920441,5.436397223603154,1.3898829056306624e-30,1.297142843905381e-29
0,10097,126,50000,102,7529,0.00252,0.013547615885243725,0.011027615885243725,5.436137131572704,9.311575396129901e-32,8.862880423516926e-31
0,5993,237,50000,190,7529,0.00474,0.025235755080355957,0.020495755080355955,5.435943341825046,1.8016113229921984e-57,2.342738172146612e-56
8,6122,4130,50000,2474,7529,0.0826,0.3285960950989507,0.2459960950989507,5.4357218298474645,0.0,0.0
11,3251,7699,50000,3744,7529,0.15398,0.49727719484659316,0.34329719484659316,5.434833839869749,0.0,0.0
15,219,375,50000,297,7529,0.0075,0.03944746978350379,0.03194746978350379,5.434596238938053,1.949842038184139e-88,3.3247998991026834e-87
12,12143,5807,50000,3136,7529,0.11614,0.41652277858945413,0.30038277858945417,5.432709825982606,0.0,0.0
4,8527,1179,50000,873,7529,0.02358,0.11595165360605658,0.09237165360605658,5.4311749944950085,2.7408205374310467e-250,1.0287652619764094e-248
21,9171,433,50000,341,7529,0.00866,0.045291539381059905,0.036631539381059904,5.430640430998032,4.9301735129748195e-101,9.240474453322182e-100
22,6843,222,50000,178,7529,0.00444,0.023641917917386106,0.019201917917386107,5.4294776343477205,6.31198450121378e-54,7.90824825225015e-53
12,11731,222,50000,178,7529,0.00444,0.023641917917386106,0.019201917917386107,5.4294776343477205,6.31198450121378e-54,7.90824825225015e-53
7,1637,1166,50000,864,7529,0.02332,0.1147562757338292,0.0914362757338292,5.4292187111958095,9.527849576394054e-248,3.5475146175602176e-246
4,7017,1187,50000,878,7529,0.02374,0.11661575242396069,0.09287575242396069,5.428656331426874,1.474867612957922e-251,5.5599115507811275e-250
8,15665,1346,50000,983,7529,0.02692,0.13056182759994686,0.10364182759994686,5.428139594112576,4.1748097399644964e-280,1.7100020694894577e-278
1,10866,95,50000,77,7529,0.0019,0.010227121795723203,0.008327121795723202,5.427981184846173,2.255963447208388e-24,1.8919642735276174e-23
1,4178,145,50000,117,7529,0.0029,0.015539912338956036,0.012639912338956037,5.427391741258351,4.109678920806712e-36,4.165752445927249e-35
1,14421,937,50000,707,7529,0.01874,0.09390357285164032,0.07516357285164033,5.426529994146003,2.489679246081146e-204,7.974761440428836e-203
3,7937,198,50000,159,7529,0.00396,0.02111834240935051,0.017158342409350512,5.426392829242219,2.2661855968360278e-48,2.6722735094327987e-47
20,7876,64,50000,52,7529,0.00128,0.006906627706202683,0.0056266277062026835,5.426374214257055,5.497913053172332e-17,3.938688564196567e-16
1,2027,64,50000,52,7529,0.00128,0.006906627706202683,0.0056266277062026835,5.426374214257055,5.497913053172332e-17,3.938688564196567e-16
25,13339,3652,50000,2255,7529,0.07304,0.29950856687475097,0.22646856687475098,5.426335604077288,0.0,0.0
1,10618,290,50000,231,7529,0.0058,0.03068136538716961,0.02488136538716961,5.425676378034606,2.857776635731114e-69,4.158526755466567e-68
9,13873,130,50000,105,7529,0.0026,0.013946075175986186,0.011346075175986186,5.42559474469496,1.3730180215483108e-32,1.3240451598026794e-31
8,7097,110,50000,89,7529,0.0022,0.011820958958693053,0.009620958958693053,5.425476539589443,6.808624328524205e-28,6.08412877003221e-27
1,10876,2068,50000,1428,7529,0.04136,0.18966662239341214,0.14830662239341214,5.425030681148444,0.0,0.0
9,13625,193,50000,155,7529,0.00386,0.02058706335502723,0.01672706335502723,5.424524059466744,3.419085800047392e-47,3.976074487312354e-46
18,8504,7082,50000,3556,7529,0.14164,0.4723070792933989,0.3306670792933989,5.4240881669996,0.0,0.0
1,11326,528,50000,412,7529,0.01056,0.05472174259529818,0.04416174259529818,5.424076368575455,3.153871634068104e-121,6.749893760886592e-120
3,8598,460,50000,361,7529,0.0092,0.04794793465267632,0.03874793465267632,5.42384632181677,1.1700630056546665e-106,2.284376549799704e-105
10,14827,69,50000,56,7529,0.00138,0.007437906760525966,0.006057906760525966,5.422683011498399,3.6747489125121495e-18,2.7094960375732607e-17
8,4953,368,50000,291,7529,0.00736,0.03865055120201886,0.03129055120201886,5.422360248447205,1.5110701325532744e-86,2.5402198079935834e-85
9,3729,3396,50000,2132,7529,0.06792,0.28317173595431,0.21525173595431002,5.421135896944012,0.0,0.0
3,13001,796,50000,607,7529,0.01592,0.08062159649355824,0.06470159649355824,5.420563522611613,2.987637350955444e-176,8.519216207975124e-175
4,1707,871,50000,660,7529,0.01742,0.08766104396334175,0.07024104396334174,5.419636868347602,4.901052721437005e-191,1.4888184001202462e-189
0,2276,422,50000,332,7529,0.00844,0.04409616150883251,0.03565616150883251,5.419548824648501,2.7660200115352186e-98,5.08383426929205e-97
24,2710,1183,50000,874,7529,0.02366,0.1160844733696374,0.0924244733696374,5.419381381491998,4.246261395791412e-250,1.5927088266485944e-248
1,16215,430,50000,338,7529,0.0086,0.044893080090317436,0.03629308009031744,5.418484992545592,5.474170218527096e-100,1.0181230031300413e-98
